"id","device_id","timestamp","latitude","longitude","level","asu","rsrp","rssi","dbm","rsrq","network_type","operator","cell_id","physical_cell_id","tracking_area_code","created_at"
"217","3a0d6425e3f9d60e","2025-11-26 10:55:23.736536","29.9411483","31.0664835","2","39","-101","-89","-101","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:23.908143"
"218","3a0d6425e3f9d60e","2025-11-26 10:55:25.749227","29.9411483","31.0664835","1","28","-112","0","-112","-18","LTE","Vodafone","-","419","65535","2025-11-26 10:55:25.920645"
"219","3a0d6425e3f9d60e","2025-11-26 10:55:27.743127","29.9411483","31.0664835","2","38","-102","-91","-102","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:27.92124"
"220","3a0d6425e3f9d60e","2025-11-26 10:55:29.652817","29.9411483","31.0664835","2","39","-101","-89","-101","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:29.824544"
"221","3a0d6425e3f9d60e","2025-11-26 10:55:31.734595","29.9414308","31.0677121","3","46","-94","-83","-94","-11","LTE","Vodafone","-","289","21320","2025-11-26 10:55:31.906284"
"222","3a0d6425e3f9d60e","2025-11-26 10:55:33.644234","29.9414308","31.0677121","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 10:55:33.917467"
"223","3a0d6425e3f9d60e","2025-11-26 10:55:35.701202","29.9414308","31.0677121","2","44","-96","-85","-96","-11","LTE","Vodafone","-","289","21320","2025-11-26 10:55:35.873064"
"224","3a0d6425e3f9d60e","2025-11-26 10:55:37.732683","29.9414308","31.0677121","2","39","-101","0","-101","-18","LTE","Vodafone","-","419","65535","2025-11-26 10:55:37.904053"
"225","3a0d6425e3f9d60e","2025-11-26 10:55:39.686355","29.9414308","31.0677121","2","37","-103","0","-103","-18","LTE","Vodafone","-","419","65535","2025-11-26 10:55:39.8645"
"226","3a0d6425e3f9d60e","2025-11-26 10:55:41.682993","29.9414308","31.0677121","2","44","-96","-83","-96","-13","LTE","Vodafone","-","289","21320","2025-11-26 10:55:41.854478"
"227","3a0d6425e3f9d60e","2025-11-26 10:55:43.742665","29.9414308","31.0677121","2","44","-96","-83","-96","-13","LTE","Vodafone","-","289","21320","2025-11-26 10:55:43.914684"
"228","3a0d6425e3f9d60e","2025-11-26 10:55:45.6465","29.9414308","31.0677121","3","51","-89","-77","-89","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:45.824385"
"229","3a0d6425e3f9d60e","2025-11-26 10:55:47.765674","29.9414308","31.0677121","2","44","-96","-85","-96","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:47.938037"
"230","3a0d6425e3f9d60e","2025-11-26 10:55:49.764932","29.9414308","31.0677121","3","49","-91","-79","-91","-13","LTE","Vodafone","-","289","21320","2025-11-26 10:55:49.936655"
"231","3a0d6425e3f9d60e","2025-11-26 10:55:51.736115","29.9414308","31.0677121","3","47","-93","-83","-93","-10","LTE","Vodafone","-","289","21320","2025-11-26 10:55:51.916521"
"232","3a0d6425e3f9d60e","2025-11-26 10:55:53.677862","29.9414308","31.0677121","2","43","-97","-85","-97","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:53.859243"
"233","3a0d6425e3f9d60e","2025-11-26 10:55:56.008084","29.9414308","31.0677121","2","39","-101","-89","-101","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:55:56.181285"
"234","3a0d6425e3f9d60e","2025-11-26 10:55:57.742199","29.9414308","31.0677121","2","39","-101","-89","-101","-11","LTE","Vodafone","-","289","21320","2025-11-26 10:55:57.924995"
"235","3a0d6425e3f9d60e","2025-11-26 10:55:59.649864","29.9414308","31.0677121","2","39","-101","-91","-101","-10","LTE","Vodafone","-","289","21320","2025-11-26 10:55:59.821487"
"236","3a0d6425e3f9d60e","2025-11-26 10:56:01.659109","29.9414308","31.0677121","2","39","-101","-89","-101","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:56:01.924959"
"237","3a0d6425e3f9d60e","2025-11-26 10:56:03.758273","29.9414308","31.0677121","1","26","-114","0","-114","-19","LTE","Vodafone","-","415","65535","2025-11-26 10:56:03.936429"
"238","3a0d6425e3f9d60e","2025-11-26 10:56:05.683952","29.9414308","31.0677121","1","30","-110","0","-110","-19","LTE","Vodafone","-","415","65535","2025-11-26 10:56:05.855738"
"239","3a0d6425e3f9d60e","2025-11-26 10:56:07.785633","29.9414308","31.0677121","2","36","-104","-87","-104","-19","LTE","Vodafone","-","415","65535","2025-11-26 10:56:07.956922"
"240","3a0d6425e3f9d60e","2025-11-26 10:56:09.727609","29.9414308","31.0677121","1","33","-107","-87","-107","-20","LTE","Vodafone","-","415","65535","2025-11-26 10:56:09.905655"
"241","3a0d6425e3f9d60e","2025-11-26 10:56:11.644936","29.9414308","31.0677121","1","34","-106","0","-106","-17","LTE","Vodafone","-","415","65535","2025-11-26 10:56:11.816571"
"242","3a0d6425e3f9d60e","2025-11-26 10:56:13.726417","29.9414308","31.0677121","2","40","-100","-87","-100","-13","LTE","Vodafone","-","289","21320","2025-11-26 10:56:13.911582"
"243","3a0d6425e3f9d60e","2025-11-26 10:56:15.729879","29.9414308","31.0677121","2","39","-101","-91","-101","-11","LTE","Vodafone","-","289","21320","2025-11-26 10:56:15.907981"
"244","3a0d6425e3f9d60e","2025-11-26 10:56:17.691195","29.9414308","31.0677121","2","42","-98","-87","-98","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:56:17.863281"
"245","3a0d6425e3f9d60e","2025-11-26 10:56:19.647131","29.9414308","31.0677121","2","35","-105","0","-105","-19","LTE","Vodafone","-","419","65535","2025-11-26 10:56:19.920283"
"246","3a0d6425e3f9d60e","2025-11-26 10:56:21.74306","29.9414308","31.0677121","2","40","-100","-87","-100","-12","LTE","Vodafone","-","289","21320","2025-11-26 10:56:21.922031"
"247","3a0d6425e3f9d60e","2025-11-26 10:56:23.769373","29.9414308","31.0677121","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 10:56:23.940837"
"248","3a0d6425e3f9d60e","2025-11-26 10:56:25.648172","29.9414308","31.0677121","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 10:56:25.908221"
"249","3a0d6425e3f9d60e","2025-11-26 10:56:27.740067","29.9414308","31.0677121","2","36","-104","-91","-104","-13","LTE","Vodafone","-","289","21320","2025-11-26 10:56:27.918159"
"250","3a0d6425e3f9d60e","2025-11-26 10:56:29.740207","29.9414308","31.0677121","1","30","-110","0","-110","-18","LTE","Vodafone","-","419","65535","2025-11-26 10:56:29.911869"
"251","3a0d6425e3f9d60e","2025-11-26 10:56:31.647372","29.9414308","31.0677121","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 10:56:31.911285"
"252","3a0d6425e3f9d60e","2025-11-26 10:56:33.666727","29.9414308","31.0677121","1","31","-109","-95","-109","-15","LTE","Vodafone","-","415","65535","2025-11-26 10:56:33.873802"
"253","3a0d6425e3f9d60e","2025-11-26 10:56:35.739598","29.9414308","31.0677121","2","35","-105","-87","-105","-16","LTE","Vodafone","-","415","65535","2025-11-26 10:56:35.913838"
"254","3a0d6425e3f9d60e","2025-11-26 10:56:37.733579","29.9414308","31.0677121","1","34","-106","0","-106","-17","LTE","Vodafone","-","415","65535","2025-11-26 10:56:37.904938"
